deal_id,datetime,pair,timeframe,direction,profit_loss,entry_price,take_price,stop_price,take_dist_perc,stop_dist_perc,best_price,worst_price,best_price_perc,worst_price_perc,current_price,current_price_perc,status,finish_time,indicators
132,2024-06-21 23:16:01,SUIUSDT,5m,short,2.56,0.9037,0.8669,0.9171,4.07,1.48,0.899,0.9172,0.52,1.49,0.916,-1.36,loss,2024-06-22 02:04:04,RSI:51;
133,2024-06-21 23:31:03,SUIUSDT,5m,short,3.02,0.9051,0.8673,0.9167,4.18,1.28,0.899,0.9172,0.67,1.34,0.916,-1.2,loss,2024-06-22 02:04:04,RSI:52;
134,2024-06-22 08:46:05,LUNAUSDT,5m,long,3.34,0.4153,0.4302,0.4113,3.59,0.97,0.4162,0.4104,0.22,1.18,0.4105,-1.16,loss,2024-06-22 08:58:04,RSI:43;
135,2024-06-22 19:05:36,AVAXUSDT,5m,short,3.4,26.04,24.976,26.326,4.09,1.1,24.81,26.11,4.72,0.27,24.82,4.69,win,2024-06-23 16:22:03,RSI:51;
136,2024-06-23 14:10:57,GALAUSDT,5m,long,1.34,0.02858,0.02893,0.02836,1.22,0.77,0.02861,0.02835,0.1,0.8,0.02836,-0.77,loss,2024-06-23 16:19:05,RSI:46;
137,2024-06-23 14:20:57,GALAUSDT,5m,long,1.42,0.02858,0.02893,0.02837,1.22,0.73,0.02858,0.02835,0.0,0.8,0.02836,-0.77,loss,2024-06-23 16:19:06,RSI:47;
138,2024-06-23 14:40:57,GALAUSDT,5m,long,1.42,0.02858,0.02893,0.02837,1.22,0.73,0.02858,0.02835,0.0,0.8,0.02836,-0.77,loss,2024-06-23 16:19:07,RSI:49;
139,2024-06-23 20:21:05,SUIUSDT,5m,long,1.45,0.9057,0.932,0.8888,2.91,1.87,0.9069,0.8876,0.13,2.0,0.8885,-1.9,loss,2024-06-23 23:33:04,RSI:47;
140,2024-06-24 03:21:05,SUIUSDT,5m,long,3.75,0.8835,0.9254,0.8732,4.74,1.16,0.8885,0.8703,0.57,1.49,0.8709,-1.43,loss,2024-06-24 04:21:12,RSI:49;
141,2024-06-24 09:30:38,MAGICUSDT,5m,long,1.54,0.5703,0.5799,0.5648,1.68,0.96,0.5712,0.5646,0.16,1.0,0.5646,-1.0,loss,2024-06-24 10:02:03,RSI:49;
142,2024-06-24 10:40:47,MASKUSDT,5m,long,1.01,2.377,2.407,2.351,1.27,1.09,2.379,2.343,0.08,1.43,2.345,-1.35,loss,2024-06-24 11:12:03,RSI:49;
143,2024-06-24 13:51:04,SUIUSDT,5m,short,1.06,0.8504,0.8398,0.8591,1.25,1.02,0.843,0.8636,0.87,1.55,0.8634,-1.53,loss,2024-06-24 15:06:17,RSI:55;
144,2024-06-24 14:11:14,EDUUSDT,5m,short,1.23,0.5651,0.5544,0.573,1.9,1.4,0.5626,0.5731,0.44,1.42,0.5728,-1.36,loss,2024-06-24 15:18:03,
145,2024-06-24 16:06:04,SUIUSDT,5m,short,1.01,0.8637,0.8492,0.8767,1.68,1.51,0.8488,0.8711,1.73,0.86,0.8496,1.63,win,2024-06-24 17:57:03,RSI:54;
146,2024-06-24 16:10:37,AVAXUSDT,5m,short,2.71,24.68,23.903,24.94,3.15,1.05,24.47,25.05,0.85,1.5,25.02,-1.38,loss,2024-06-24 16:36:15,
147,2024-06-24 16:15:13,ARBUSDT,5m,short,3.12,0.777,0.7464,0.786,3.94,1.15,0.7754,0.7861,0.21,1.17,0.7843,-0.94,loss,2024-06-24 17:02:03,
148,2024-06-25 02:00:23,ADAUSDT,5m,short,4.04,0.3754,0.3629,0.3781,3.34,0.73,0.3749,0.3785,0.13,0.83,0.3783,-0.77,loss,2024-06-25 02:41:15,RSI:51;
149,2024-06-25 08:35:49,NEARUSDT,5m,short,2.8,5.59,5.464,5.629,2.25,0.7,5.482,5.634,1.93,0.79,5.627,-0.66,loss,2024-06-25 15:37:03,RSI:54;
150,2024-06-25 08:45:28,SOLUSDT,5m,short,4.43,135.87,130.326,136.988,4.08,0.82,133.47,137.35,1.77,1.09,137.2,-0.98,loss,2024-06-25 12:53:04,RSI:53;
151,2024-06-25 18:15:42,MAGICUSDT,5m,short,1.05,0.629,0.6162,0.6402,2.04,1.78,0.6159,0.6394,2.08,1.65,0.6159,2.08,win,2024-06-26 12:18:04,RSI:62;
152,2024-06-25 19:20:22,DOTUSDT,5m,short,1.69,5.925,5.837,5.969,1.48,0.75,5.836,5.95,1.5,0.42,5.838,1.47,win,2024-06-26 02:22:03,
153,2024-06-25 22:50:33,DOGEUSDT,5m,short,1.09,0.1277,0.1264,0.1286,0.99,0.75,0.1263,0.1279,1.1,0.16,0.1263,1.1,win,2024-06-26 00:58:03,RSI:53;
154,2024-06-26 01:05:47,NEARUSDT,5m,long,2.35,5.451,5.569,5.407,2.17,0.81,5.466,5.406,0.28,0.83,5.407,-0.81,loss,2024-06-26 02:12:05,RSI:46;
155,2024-06-26 01:15:48,NEARUSDT,5m,long,2.27,5.449,5.558,5.407,1.99,0.76,5.466,5.406,0.31,0.79,5.407,-0.77,loss,2024-06-26 02:12:06,RSI:46;
156,2024-06-26 05:45:40,AVAXUSDT,5m,short,1.17,25.63,25.28,25.89,1.37,1.01,25.31,25.9,1.25,1.05,25.86,-0.9,loss,2024-06-26 10:08:03,RSI:53;
157,2024-06-26 09:11:05,LUNAUSDT,5m,long,2.68,0.4254,0.4374,0.4214,2.83,0.95,0.4324,0.4189,1.65,1.53,0.4208,-1.08,loss,2024-06-26 20:04:04,RSI:47;
158,2024-06-27 14:00:44,AVAXUSDT,5m,short,3.78,26.63,25.447,26.916,4.44,1.07,26.53,26.92,0.38,1.09,26.88,-0.94,loss,2024-06-27 15:22:03,RSI:57;
159,2024-06-28 04:21:13,EDUUSDT,5m,long,1.7,0.5972,0.606,0.5928,1.48,0.74,0.605,0.592,1.31,0.87,0.5924,-0.8,loss,2024-06-28 08:41:19,RSI:46;
160,2024-06-28 05:10:59,GALAUSDT,5m,short,2.15,0.02825,0.02768,0.02848,2.03,0.83,0.02765,0.02833,2.12,0.28,0.02768,2.02,win,2024-06-28 15:57:03,RSI:54;
161,2024-06-28 06:20:33,DOGEUSDT,5m,long,1.21,0.1266,0.128,0.1256,1.11,0.77,0.1272,0.1254,0.47,0.95,0.1256,-0.79,loss,2024-06-28 07:29:03,RSI:49;
162,2024-06-28 21:36:05,LUNAUSDT,5m,long,1.77,0.4265,0.4334,0.4231,1.62,0.79,0.4277,0.4222,0.28,1.01,0.4222,-1.01,loss,2024-06-29 00:09:04,RSI:44;
163,2024-06-29 05:40:55,GALAUSDT,5m,short,1.03,0.02733,0.02682,0.02779,1.87,1.66,0.02675,0.02752,2.12,0.7,0.02677,2.05,win,2024-06-29 21:21:11,RSI:57;
164,2024-06-29 06:20:26,SOLUSDT,5m,short,1.77,141.78,139.575,142.846,1.56,0.75,140.1,142.85,1.18,0.75,142.84,-0.75,loss,2024-06-29 12:59:04,
165,2024-06-30 02:16:08,EDUUSDT,5m,long,1.18,0.5682,0.5746,0.5636,1.12,0.8,0.5714,0.5628,0.56,0.95,0.5638,-0.77,loss,2024-06-30 05:06:11,RSI:49;
166,2024-06-30 12:56:09,EDUUSDT,5m,short,4.76,0.5782,0.5539,0.5827,4.21,0.79,0.5778,0.5835,0.07,0.92,0.5835,-0.92,loss,2024-06-30 13:26:13,RSI:52;
167,2024-07-01 02:35:40,MAGICUSDT,5m,short,1.7,0.6104,0.6016,0.6148,1.44,0.72,0.6103,0.6149,0.02,0.74,0.6149,-0.74,loss,2024-07-01 03:19:04,RSI:61;
168,2024-07-01 03:05:25,SOLUSDT,5m,short,1.35,146.39,144.556,147.547,1.25,0.79,145.97,147.8,0.29,0.96,147.8,-0.96,loss,2024-07-01 03:41:10,RSI:51;
169,2024-07-01 03:10:34,AVAXUSDT,5m,short,2.35,29.22,28.072,29.675,3.93,1.56,29.2,29.68,0.07,1.57,29.62,-1.37,loss,2024-07-01 03:42:03,RSI:51;
170,2024-07-01 12:05:31,DOGEUSDT,5m,long,1.7,0.1259,0.1279,0.1249,1.58,0.81,0.12594,0.1248,0.0,0.87,0.1249,-0.79,loss,2024-07-01 13:43:03,RSI:47;
171,2024-07-01 22:40:52,SUSHIUSDT,5m,short,1.16,0.839,0.8285,0.8468,1.25,0.93,0.828,0.843,1.31,0.48,0.828,1.31,win,2024-07-02 01:27:03,RSI:51;
172,2024-07-02 03:31:03,LUNAUSDT,5m,long,3.32,0.4245,0.4367,0.4213,2.89,0.77,0.4251,0.4212,0.14,0.78,0.4216,-0.68,loss,2024-07-02 04:28:04,RSI:49;
173,2024-07-02 12:11:08,EDUUSDT,5m,long,1.93,0.6006,0.611,0.5959,1.74,0.78,0.6012,0.5956,0.1,0.83,0.5956,-0.83,loss,2024-07-02 13:06:12,
174,2024-07-02 21:00:57,GALAUSDT,5m,long,2.71,0.02718,0.02782,0.02697,2.37,0.77,0.02785,0.02718,2.47,0.0,0.02784,2.43,win,2024-07-02 21:51:11,RSI:48;
175,2024-07-02 22:30:57,LINAUSDT,5m,short,1.47,0.006121,0.006002,0.006194,1.94,1.19,0.005993,0.006174,2.09,0.87,0.006,1.98,win,2024-07-03 05:42:03,RSI:55;
176,2024-07-03 14:50:48,NEARUSDT,5m,long,1.83,5.199,5.32,5.139,2.33,1.15,5.263,5.118,1.23,1.56,5.122,-1.48,loss,2024-07-03 18:06:14,RSI:46;
177,2024-07-03 19:25:39,DYDXUSDT,5m,long,3.87,1.274,1.329,1.261,4.34,1.02,1.279,1.258,0.39,1.26,1.261,-1.02,loss,2024-07-03 20:49:04,
178,2024-07-04 06:41:01,SUIUSDT,5m,long,2.48,0.7504,0.7706,0.7431,2.69,0.97,0.7609,0.7428,1.4,1.01,0.7441,-0.84,loss,2024-07-04 10:21:12,
179,2024-07-05 01:20:48,NEARUSDT,5m,short,3.15,4.845,4.723,4.879,2.53,0.7,4.722,4.845,2.54,0.0,4.73,2.37,win,2024-07-05 02:17:03,RSI:52;
180,2024-07-05 07:30:53,GALAUSDT,5m,long,1.19,0.01992,0.02138,0.01872,7.31,6.0,0.02143,0.01944,7.58,2.41,0.02142,7.53,win,2024-07-06 03:21:15,
181,2024-07-05 07:35:15,BNBUSDT,5m,long,1.14,471.2,496.4,449.88,5.35,4.52,496.9,456.1,5.45,3.2,496.9,5.45,win,2024-07-05 18:08:03,RSI:43;
182,2024-07-05 08:55:55,GALAUSDT,5m,short,2.31,0.02009,0.01929,0.02041,4.01,1.62,0.01944,0.02065,3.24,2.79,0.02047,-1.89,loss,2024-07-05 13:14:04,RSI:51;
183,2024-07-05 13:50:16,LTCUSDT,5m,short,2.13,59.17,57.553,59.859,2.73,1.16,58.94,59.92,0.39,1.27,59.86,-1.17,loss,2024-07-05 14:43:06,RSI:55;
184,2024-07-05 13:55:58,LINAUSDT,5m,short,2.8,0.004563,0.004349,0.004634,4.69,1.57,0.004559,0.004639,0.09,1.67,0.004636,-1.6,loss,2024-07-05 14:43:05,RSI:52;
185,2024-07-05 17:10:57,LINAUSDT,5m,short,1.26,0.004694,0.004617,0.004749,1.64,1.16,0.004681,0.004758,0.28,1.36,0.004754,-1.28,loss,2024-07-05 17:47:05,RSI:56;
186,2024-07-05 22:50:31,DOGEUSDT,5m,short,1.3,0.1043,0.1031,0.1051,1.2,0.79,0.1037,0.1052,0.58,0.86,0.1052,-0.86,loss,2024-07-06 00:13:03,
187,2024-07-08 12:40:28,OPUSDT,5m,short,2.61,1.493,1.421,1.519,4.83,1.74,1.419,1.504,4.96,0.74,1.425,4.55,win,2024-07-08 17:31:13,RSI:58;
188,2024-07-08 12:45:15,BNBUSDT,5m,short,1.14,514.6,507.18,520.32,1.44,1.11,505.3,519.1,1.81,0.87,505.6,1.75,win,2024-07-08 17:28:03,RSI:54;
189,2024-07-08 12:50:30,DOGEUSDT,5m,short,1.49,0.1086,0.1059,0.1104,2.55,1.58,0.1058,0.1101,2.58,1.38,0.1062,2.21,win,2024-07-08 17:31:11,RSI:56;
190,2024-07-08 12:50:48,NEARUSDT,5m,short,1.09,4.589,4.525,4.641,1.4,1.13,4.589,4.645,0.0,1.22,4.641,-1.13,loss,2024-07-08 13:06:13,RSI:57;
191,2024-07-08 13:56:02,FILUSDT,5m,short,1.83,3.876,3.798,3.914,2.0,0.97,3.832,3.917,1.14,1.06,3.915,-1.01,loss,2024-07-08 14:39:04,RSI:53;
192,2024-07-08 20:26:01,FILUSDT,5m,long,1.03,3.769,3.817,3.729,1.26,1.07,3.82,3.746,1.35,0.61,3.82,1.35,win,2024-07-09 01:27:03,
193,2024-07-09 07:55:31,DOGEUSDT,5m,short,3.71,0.1079,0.1037,0.1089,3.91,0.95,0.1076,0.109,0.28,1.02,0.1089,-0.93,loss,2024-07-09 09:09:03,
194,2024-07-09 09:56:03,FILUSDT,5m,short,1.7,3.854,3.773,3.897,2.11,1.11,3.829,3.9,0.65,1.19,3.898,-1.14,loss,2024-07-09 11:44:03,RSI:52;
195,2024-07-10 08:35:45,ETCUSDT,5m,short,2.09,21.06,20.682,21.216,1.79,0.74,20.77,21.22,1.38,0.76,21.22,-0.76,loss,2024-07-11 13:04:03,RSI:54;
196,2024-07-11 14:25:11,ARBUSDT,5m,short,2.52,0.7174,0.6905,0.7273,3.76,1.38,0.7154,0.7335,0.28,2.24,0.7332,-2.2,loss,2024-07-11 15:31:16,
197,2024-07-11 16:40:41,MAGICUSDT,5m,short,2.01,0.4907,0.4801,0.4954,2.15,0.95,0.4793,0.4924,2.32,0.35,0.4798,2.22,win,2024-07-11 18:48:04,RSI:51;
198,2024-07-11 16:45:21,DOTUSDT,5m,short,2.33,6.179,6.045,6.23,2.18,0.82,6.044,6.21,2.18,0.5,6.061,1.91,win,2024-07-11 18:43:03,RSI:51;
199,2024-07-11 20:10:57,LINAUSDT,5m,long,1.21,0.005173,0.005234,0.00513,1.18,0.83,0.005215,0.005125,0.81,0.93,0.005126,-0.91,loss,2024-07-11 23:02:03,
200,2024-07-12 01:30:13,ARBUSDT,5m,long,1.0,0.6987,0.7077,0.6908,1.29,1.13,0.6999,0.6907,0.17,1.14,0.6916,-1.02,loss,2024-07-12 02:22:03,RSI:48;
201,2024-07-12 02:06:03,FILUSDT,5m,long,1.02,4.111,4.187,4.043,1.84,1.64,4.147,4.03,0.88,1.97,4.034,-1.87,loss,2024-07-12 04:16:07,RSI:44;
202,2024-07-12 06:15:52,ATOMUSDT,5m,short,1.77,5.965,5.878,6.007,1.46,0.7,5.913,6.008,0.87,0.72,6.007,-0.7,loss,2024-07-12 16:13:03,
203,2024-07-12 06:20:38,MAGICUSDT,5m,short,1.39,0.4819,0.4739,0.487,1.66,1.05,0.4738,0.4837,1.68,0.37,0.4746,1.51,win,2024-07-12 12:48:05,RSI:52;
204,2024-07-12 11:20:35,AVAXUSDT,5m,long,1.1,25.27,25.599,25.01,1.3,1.03,25.28,24.97,0.04,1.19,24.98,-1.15,loss,2024-07-12 12:53:04,
205,2024-07-12 12:01:01,SUIUSDT,5m,long,1.47,0.7536,0.7711,0.7427,2.32,1.45,0.757,0.7379,0.45,2.08,0.7389,-1.95,loss,2024-07-12 12:53:05,
206,2024-07-12 14:21:09,JOEUSDT,5m,long,1.41,0.2973,0.3017,0.2946,1.48,0.92,0.3033,0.2959,2.02,0.47,0.3031,1.95,win,2024-07-12 16:16:11,RSI:44;
207,2024-07-12 18:20:23,DOTUSDT,5m,short,1.18,5.971,5.897,6.024,1.23,0.89,5.964,6.027,0.12,0.94,6.025,-0.9,loss,2024-07-12 19:31:12,RSI:56;
208,2024-07-13 19:40:44,ETCUSDT,5m,short,2.48,22.08,21.149,22.431,4.22,1.59,22.03,22.45,0.23,1.68,22.45,-1.68,loss,2024-07-14 00:28:03,
209,2024-07-14 02:55:41,MASKUSDT,5m,short,1.1,2.238,2.216,2.255,1.0,0.76,2.223,2.257,0.67,0.85,2.257,-0.85,loss,2024-07-14 04:23:03,RSI:56;
210,2024-07-14 20:15:13,ARBUSDT,5m,short,2.48,0.7121,0.6956,0.718,2.32,0.82,0.7091,0.7188,0.42,0.94,0.7185,-0.9,loss,2024-07-15 00:26:08,RSI:53;
211,2024-07-14 23:41:07,JOEUSDT,5m,long,1.36,0.3043,0.3091,0.3012,1.59,1.03,0.31,0.3041,1.87,0.07,0.3096,1.74,win,2024-07-15 00:21:13,RSI:43;
212,2024-07-15 04:36:02,FILUSDT,5m,short,3.34,4.303,4.097,4.36,4.78,1.33,4.206,4.361,2.25,1.35,4.358,-1.28,loss,2024-07-15 23:58:03,RSI:52;
213,2024-07-16 08:20:54,GALAUSDT,5m,long,1.11,0.02468,0.02494,0.02448,1.05,0.79,0.02468,0.02438,0.0,1.22,0.0244,-1.13,loss,2024-07-16 08:26:11,RSI:48;
214,2024-07-16 09:30:33,DOGEUSDT,5m,long,3.64,0.1233,0.1275,0.1223,3.41,0.83,0.1233,0.1221,0.0,0.97,0.1222,-0.89,loss,2024-07-16 09:46:11,RSI:44;
215,2024-07-16 19:35:12,ARBUSDT,5m,short,1.12,0.7555,0.744,0.7646,1.52,1.2,0.7549,0.7663,0.08,1.43,0.766,-1.39,loss,2024-07-16 20:41:12,RSI:51;
216,2024-07-16 19:45:11,ARBUSDT,5m,short,1.75,0.7564,0.7443,0.7624,1.6,0.79,0.7558,0.7629,0.08,0.86,0.7613,-0.65,loss,2024-07-16 19:52:04,RSI:52;
217,2024-07-17 00:25:36,AVAXUSDT,5m,long,1.63,28.31,28.772,28.063,1.63,0.87,28.37,27.96,0.21,1.24,28.0,-1.1,loss,2024-07-17 01:09:03,RSI:48;
218,2024-07-17 01:55:28,OPUSDT,5m,long,3.04,1.793,1.87,1.77,4.29,1.31,1.874,1.782,4.52,0.61,1.873,4.46,win,2024-07-17 12:43:03,RSI:47;
219,2024-07-17 20:05:23,DOTUSDT,5m,long,2.16,6.355,6.534,6.28,2.82,1.19,6.398,6.275,0.68,1.26,6.284,-1.12,loss,2024-07-18 00:06:10,RSI:43;
220,2024-07-17 20:40:21,DOTUSDT,5m,long,2.66,6.357,6.535,6.297,2.8,0.94,6.398,6.292,0.64,1.02,6.297,-0.94,loss,2024-07-18 00:03:04,RSI:48;
221,2024-07-18 19:15:27,APTUSDT,5m,long,1.33,6.95,7.153,6.807,2.92,2.06,7.16,6.86,3.02,1.29,7.15,2.88,win,2024-07-19 09:03:03,
222,2024-07-19 03:15:41,MASKUSDT,5m,short,1.65,2.381,2.348,2.398,1.38,0.71,2.345,2.381,1.51,0.0,2.346,1.47,win,2024-07-19 04:19:04,RSI:56;
223,2024-07-19 11:35:58,SUIUSDT,5m,long,1.06,0.8107,0.8232,0.8002,1.55,1.3,0.8235,0.8057,1.58,0.62,0.8232,1.54,win,2024-07-19 16:57:04,
224,2024-07-19 20:05:29,DOGEUSDT,5m,short,1.04,0.1241,0.1226,0.1254,1.23,1.03,0.1237,0.1256,0.32,1.21,0.1255,-1.13,loss,2024-07-19 22:24:03,RSI:59;
225,2024-07-20 04:06:07,EDUUSDT,5m,long,1.86,0.723,0.7377,0.716,2.03,0.97,0.7387,0.7177,2.17,0.73,0.7387,2.17,win,2024-07-20 08:43:03,RSI:49;
226,2024-07-20 19:45:53,GALAUSDT,5m,short,1.58,0.02597,0.02544,0.02627,2.02,1.15,0.02566,0.02629,1.19,1.23,0.0262,-0.89,loss,2024-07-20 21:18:04,RSI:54;
227,2024-07-20 19:50:32,DOGEUSDT,5m,short,4.31,0.1332,0.1193,0.1363,10.42,2.32,0.1258,0.1364,5.56,2.4,0.1364,-2.4,loss,2024-07-21 23:16:12,RSI:55;
228,2024-07-21 11:15:55,GALAUSDT,5m,long,1.28,0.02553,0.02581,0.02535,1.1,0.71,0.02579,0.02528,1.02,0.98,0.02534,-0.74,loss,2024-07-21 16:47:04,RSI:46;
229,2024-07-21 17:15:51,NEARUSDT,5m,long,1.63,6.102,6.213,6.042,1.81,0.98,6.218,6.102,1.9,0.0,6.211,1.79,win,2024-07-21 18:06:15,RSI:44;
230,2024-07-22 00:15:27,SOLUSDT,5m,short,2.91,181.77,176.051,183.538,3.15,0.97,181.74,184.31,0.02,1.4,183.92,-1.18,loss,2024-07-22 00:37:04,RSI:62;
231,2024-07-22 01:15:26,SOLUSDT,5m,short,2.61,183.07,176.441,185.41,3.62,1.28,176.36,185.17,3.67,1.15,176.6,3.53,win,2024-07-23 07:38:06,RSI:59;
232,2024-07-22 10:35:51,ATOMUSDT,5m,long,3.06,6.351,6.61,6.273,4.08,1.23,6.434,6.263,1.31,1.39,6.274,-1.21,loss,2024-07-23 01:07:03,RSI:49;
233,2024-07-22 10:36:05,EDUUSDT,5m,long,1.65,0.7118,0.7292,0.7022,2.45,1.35,0.7301,0.7076,2.57,0.59,0.7294,2.47,win,2024-07-22 15:27:04,RSI:48;
234,2024-07-22 11:30:18,LTCUSDT,5m,short,1.28,73.94,73.072,74.512,1.17,0.77,72.68,74.17,1.7,0.31,72.85,1.47,win,2024-07-22 15:16:11,RSI:54;
235,2024-07-23 01:56:04,EDUUSDT,5m,long,1.8,0.7086,0.7193,0.7035,1.51,0.72,0.7086,0.7027,0.0,0.83,0.7028,-0.82,loss,2024-07-23 02:03:03,RSI:42;
236,2024-07-23 05:15:35,MATICUSDT,5m,short,2.68,0.5357,0.5237,0.5396,2.25,0.73,0.5234,0.5389,2.3,0.6,0.5242,2.15,win,2024-07-23 08:34:04,
237,2024-07-23 05:15:40,MAGICUSDT,5m,short,2.11,0.5284,0.5131,0.535,2.9,1.25,0.5124,0.5335,3.03,0.97,0.5127,2.97,win,2024-07-23 08:22:04,RSI:54;
238,2024-07-23 09:06:03,FILUSDT,5m,long,1.16,4.443,4.5,4.4,1.29,0.97,4.52,4.413,1.73,0.68,4.52,1.73,win,2024-07-23 11:32:04,RSI:42;
239,2024-07-23 12:15:47,NEARUSDT,5m,short,3.03,5.984,5.744,6.057,4.01,1.22,5.73,5.999,4.24,0.25,5.731,4.23,win,2024-07-23 19:52:03,RSI:61;
240,2024-07-23 13:01:02,LINAUSDT,5m,short,1.01,0.005845,0.005769,0.005911,1.31,1.13,0.005755,0.005881,1.54,0.62,0.005764,1.39,win,2024-07-23 16:12:03,RSI:54;
241,2024-07-23 13:06:07,SUIUSDT,5m,short,1.57,0.8379,0.8186,0.8491,2.3,1.33,0.8184,0.8471,2.33,1.1,0.8184,2.33,win,2024-07-23 19:31:10,RSI:55;
242,2024-07-23 20:45:21,ADAUSDT,5m,long,2.28,0.4087,0.4181,0.4051,2.3,0.89,0.4186,0.4057,2.42,0.73,0.4185,2.4,win,2024-07-24 10:46:13,RSI:43;
243,2024-07-23 20:45:37,AVAXUSDT,5m,long,1.19,29.83,30.208,29.557,1.27,0.92,30.24,29.75,1.37,0.27,30.24,1.37,win,2024-07-24 00:11:14,RSI:45;
244,2024-07-23 20:55:19,ADAUSDT,5m,long,2.11,0.4089,0.4181,0.405,2.26,0.95,0.4186,0.4057,2.37,0.78,0.4185,2.35,win,2024-07-24 10:46:14,RSI:45;
245,2024-07-23 21:00:59,LINAUSDT,5m,long,1.72,0.00556,0.00565,0.005515,1.62,0.82,0.005611,0.005512,0.92,0.86,0.005514,-0.83,loss,2024-07-24 01:19:05,RSI:42;
246,2024-07-23 21:20:30,OPUSDT,5m,long,1.33,1.841,1.889,1.807,2.62,1.84,1.891,1.834,2.72,0.38,1.89,2.66,win,2024-07-23 22:21:19,RSI:47;
247,2024-07-23 21:21:11,JOEUSDT,5m,long,3.02,0.3748,0.3889,0.3705,3.77,1.14,0.379,0.3702,1.12,1.23,0.3702,-1.23,loss,2024-07-24 05:12:05,
248,2024-07-23 21:41:09,JOEUSDT,5m,long,4.71,0.3733,0.3885,0.3704,4.07,0.77,0.379,0.3702,1.53,0.83,0.3702,-0.83,loss,2024-07-24 05:12:06,RSI:47;
249,2024-07-24 06:00:27,APTUSDT,5m,long,2.7,7.04,7.236,6.975,2.78,0.92,7.05,6.97,0.14,0.99,6.98,-0.85,loss,2024-07-24 08:09:05,RSI:48;
250,2024-07-24 19:50:07,ETHUSDT,5m,long,1.36,3425.04,3494.97,3378.331,2.04,1.36,3432.4,3372.67,0.21,1.53,3375.62,-1.44,loss,2024-07-24 21:44:03,
251,2024-07-25 06:00:45,MASKUSDT,5m,long,1.51,2.229,2.267,2.207,1.7,0.99,2.231,2.202,0.09,1.21,2.208,-0.94,loss,2024-07-25 07:09:03,
252,2024-07-25 16:25:22,DOTUSDT,5m,long,1.87,5.708,5.835,5.647,2.23,1.07,5.736,5.646,0.49,1.09,5.653,-0.96,loss,2024-07-25 17:11:09,
253,2024-07-25 18:31:03,LUNAUSDT,5m,short,2.83,0.3919,0.3793,0.3959,3.22,1.03,0.3783,0.3947,3.47,0.71,0.3802,2.99,win,2024-07-25 22:04:03,
254,2024-07-25 19:20:23,DOTUSDT,5m,long,1.37,5.682,5.764,5.63,1.44,0.92,5.762,5.616,1.41,1.16,5.623,-1.04,loss,2024-07-25 21:54:04,RSI:46;
255,2024-07-25 19:25:48,NEARUSDT,5m,long,1.15,5.382,5.458,5.324,1.42,1.09,5.442,5.322,1.11,1.11,5.326,-1.04,loss,2024-07-25 20:47:05,
256,2024-07-25 23:50:32,MATICUSDT,5m,long,1.15,0.488,0.4951,0.4825,1.46,1.12,0.496,0.488,1.64,0.0,0.4958,1.6,win,2024-07-26 00:26:42,RSI:47;
257,2024-07-26 06:50:29,DOGEUSDT,5m,short,1.53,0.1285,0.126,0.13,1.97,1.15,0.1284,0.1302,0.08,1.32,0.1302,-1.32,loss,2024-07-26 12:53:03,RSI:52;
258,2024-07-26 07:05:29,DOGEUSDT,5m,short,1.53,0.1285,0.126,0.13,1.97,1.15,0.1284,0.1302,0.08,1.32,0.1302,-1.32,loss,2024-07-26 12:53:04,RSI:51;
259,2024-07-26 17:35:44,NEARUSDT,5m,short,1.42,5.638,5.489,5.736,2.64,1.73,5.612,5.74,0.46,1.81,5.737,-1.76,loss,2024-07-26 18:24:03,RSI:51;
260,2024-07-26 17:45:47,NEARUSDT,5m,short,1.11,5.635,5.556,5.697,1.4,1.11,5.612,5.713,0.41,1.38,5.705,-1.24,loss,2024-07-26 18:06:11,
261,2024-07-26 23:06:04,FILUSDT,5m,short,2.02,4.668,4.57,4.711,2.1,0.92,4.569,4.672,2.12,0.09,4.57,2.1,win,2024-07-27 06:49:03,RSI:52;
262,2024-07-27 17:25:11,ARBUSDT,5m,short,1.53,0.7356,0.7245,0.7418,1.5,0.85,0.7239,0.7367,1.59,0.15,0.7239,1.59,win,2024-07-27 18:46:11,
263,2024-07-28 18:25:18,ADAUSDT,5m,long,2.27,0.4088,0.4164,0.4059,1.85,0.7,0.4117,0.4057,0.71,0.76,0.406,-0.68,loss,2024-07-29 00:11:08,
264,2024-07-29 06:45:19,ADAUSDT,5m,short,1.64,0.4239,0.416,0.4282,1.87,1.01,0.4158,0.4256,1.91,0.4,0.416,1.86,win,2024-07-29 17:02:03,RSI:65;
265,2024-07-29 06:45:27,SOLUSDT,5m,short,1.86,192.0,188.29,193.755,1.93,0.91,191.75,193.76,0.13,0.92,193.71,-0.89,loss,2024-07-29 07:39:04,RSI:64;
266,2024-07-31 02:41:03,LUNAUSDT,5m,short,3.29,0.3949,0.3829,0.3982,3.05,0.82,0.3942,0.3984,0.18,0.89,0.3984,-0.89,loss,2024-07-31 03:57:03,
267,2024-07-31 10:35:52,ATOMUSDT,5m,short,1.44,6.052,5.979,6.095,1.21,0.71,5.976,6.076,1.26,0.4,5.986,1.09,win,2024-07-31 13:39:04,RSI:52;
268,2024-07-31 17:15:47,NEARUSDT,5m,short,1.76,5.208,5.109,5.257,1.9,0.95,5.107,5.225,1.94,0.33,5.116,1.77,win,2024-07-31 22:32:03,
