deal_id,datetime,pair,timeframe,direction,profit_loss,entry_price,take_price,stop_price,take_dist_perc,stop_dist_perc,best_price,worst_price,status,indicators
202,2023-06-07 12:55:46,JOEUSDT,5m,short,2.5,0.4302,0.42393,0.43267,1.46,0.57,0.4231,0.4302,win,
203,2023-06-07 13:00:12,BNBUSDT,5m,short,8.78,272.4,241.905,275.82,11.19,1.26,268.4,276.1,loss,
204,2023-06-07 13:00:18,APTUSDT,5m,short,2.39,7.9348,7.63251,8.059345,3.81,1.57,7.6275,8.0556,win,
205,2023-06-07 13:00:40,LUNAUSDT,5m,short,2.95,0.7695,0.750975,0.775675,2.41,0.8,0.7582,0.7759,loss,
206,2023-06-07 13:05:15,ADAUSDT,5m,short,4.44,0.336,0.316715,0.340275,5.74,1.27,0.3161,0.3402,win,
207,2023-06-07 13:05:23,MATICUSDT,5m,short,11.34,0.7856,0.614885,0.80042,21.73,1.89,0.585,0.8,win,
208,2023-06-07 13:05:30,ETCUSDT,5m,short,1.85,17.05,16.6225,17.278,2.51,1.34,17.04,17.28,loss,
209,2023-06-07 13:05:44,EDUUSDT,5m,short,3.17,0.95254,0.92442,0.96128,2.95,0.92,0.95244,0.96218,loss,
210,2023-06-07 14:15:24,MAGICUSDT,5m,long,2.85,0.9004,0.916645,0.894795,1.8,0.62,0.9073,0.8932,loss,
211,2023-06-07 14:35:22,AVAXUSDT,5m,long,18.12,14.48,18.3275,14.271,26.57,1.44,14.48,14.27,loss,
212,2023-06-07 14:35:26,DYDXUSDT,5m,long,2.95,2.046,2.07735,2.03555,1.53,0.51,2.047,2.034,loss,
213,2023-06-07 14:50:35,LINAUSDT,5m,short,9.17,0.01305,0.01155375,0.01321055,11.47,1.23,0.009973,0.013111,win,
214,2023-06-07 15:10:09,TRXUSDT,5m,short,1.81,0.07717,0.0764195,0.0775785,0.97,0.53,0.07711,0.07758,loss,
215,2023-06-07 15:10:24,AVAXUSDT,5m,short,1.97,14.42,14.268,14.496,1.05,0.53,14.24,14.43,win,
216,2023-06-07 15:20:33,LUNAUSDT,5m,short,3.02,0.7714,0.758005,0.77577,1.74,0.57,0.7706,0.7771,loss,
217,2023-06-07 15:20:40,JOEUSDT,5m,short,3.16,0.4299,0.42135,0.43256,1.99,0.62,0.4199,0.4302,win,
218,2023-06-07 16:05:45,EDUUSDT,5m,short,5.66,0.9517,0.924378,0.95645,2.87,0.5,0.92077,0.9517,win,
219,2023-06-07 16:10:25,MAGICUSDT,5m,short,1.92,0.8917,0.881155,0.897115,1.18,0.61,0.8809,0.893,win,
220,2023-06-07 16:10:38,SUIUSDT,5m,short,19.21,0.7788,0.62304,0.78678,20.0,1.02,0.5836,0.7858,win,
221,2023-06-07 16:30:36,LUNAUSDT,5m,short,2.69,0.7704,0.757955,0.77496,1.62,0.59,0.757,0.7735,win,
222,2023-06-07 16:40:18,SOLUSDT,5m,short,5.07,19.69,18.7115,19.88,4.97,0.96,18.71,19.75,win,
223,2023-06-07 16:40:26,DYDXUSDT,5m,short,1.88,2.0,1.98005,2.01045,1.0,0.52,1.973,2.001,win,
224,2023-06-07 16:45:22,DOGEUSDT,5m,short,5.79,0.0677,0.0633395,0.068441,6.44,1.09,0.06668,0.0685,loss,
225,2023-06-07 16:45:37,SUIUSDT,5m,short,16.41,0.776,0.6208,0.78531,20.0,1.2,0.5836,0.7824,win,
226,2023-06-07 16:50:26,DYDXUSDT,5m,short,2.33,1.972,1.9473,1.98245,1.25,0.53,1.969,1.983,loss,
227,2023-06-07 17:15:13,BNBUSDT,5m,short,6.66,266.0,241.585,269.61,9.18,1.36,236.1,267.5,win,
228,2023-06-07 17:15:31,SUSHIUSDT,5m,short,2.95,0.736,0.72175,0.74075,1.94,0.65,0.72,0.738,win,
229,2023-06-07 17:25:11,ARBUSDT,5m,short,2.51,1.141,1.10585,1.154775,3.08,1.21,1.0161,1.154,win,
230,2023-06-07 17:25:33,GALAUSDT,5m,short,2.64,0.02615,0.0255895,0.026359,2.14,0.8,0.02562,0.02637,loss,
232,2023-06-07 17:35:25,MAGICUSDT,5m,short,3.42,0.867,0.821495,0.88011,5.25,1.51,0.847,0.8806,loss,
233,2023-06-07 17:35:27,MASKUSDT,5m,short,6.67,4.05,3.90845,4.0709,3.5,0.52,4.02,4.074,loss,
234,2023-06-07 17:35:30,NEARUSDT,5m,short,4.08,1.426,1.34715,1.445,5.53,1.33,1.229,1.444,win,
235,2023-06-07 17:35:32,ATOMUSDT,5m,short,8.0,9.724,8.9906,9.81425,7.54,0.93,7.847,9.743,win,
236,2023-06-07 17:35:36,LUNAUSDT,5m,short,8.88,0.7456,0.59648,0.76213,20.0,2.22,0.7335,0.7647,loss,
237,2023-06-07 17:35:39,EDUUSDT,5m,short,10.75,0.91576,0.732608,0.9325275,20.0,1.83,0.89487,0.93349,loss,
238,2023-06-07 17:40:21,DOGEUSDT,5m,short,5.04,0.06695,0.063302,0.0676625,5.45,1.06,0.06672,0.06767,loss,
239,2023-06-07 17:40:37,SUIUSDT,5m,short,8.96,0.7522,0.60176,0.76873,20.0,2.2,0.5836,0.7651,win,
240,2023-06-07 17:50:31,MASKUSDT,5m,short,3.44,4.034,3.90765,4.0701,3.13,0.89,4.027,4.074,loss,
241,2023-06-07 17:50:34,NEARUSDT,5m,short,3.84,1.425,1.3471,1.44495,5.47,1.4,1.229,1.444,win,
242,2023-06-07 17:50:42,EDUUSDT,5m,short,8.47,0.91113,0.728904,0.932296,20.0,2.32,0.89487,0.93349,loss,
243,2023-06-07 18:35:19,APTUSDT,5m,long,103.09,7.8634,14.24227,7.802505,81.12,0.77,7.875,7.7934,loss,
244,2023-06-07 18:40:33,ATOMUSDT,5m,short,7.76,9.654,8.9871,9.73855,6.91,0.88,7.847,9.654,win,
245,2023-06-07 18:45:11,ARBUSDT,5m,short,4.95,1.1357,1.105585,1.141685,2.65,0.53,1.1248,1.142,loss,
246,2023-06-07 18:45:15,ADAUSDT,5m,short,2.62,0.3262,0.315085,0.33038,3.41,1.28,0.3177,0.3306,loss,
247,2023-06-07 18:45:34,LINAUSDT,5m,short,5.54,0.012586,0.0107126,0.0129185,14.88,2.64,0.011837,0.013035,loss,
248,2023-06-07 18:45:35,SUIUSDT,5m,short,12.44,0.7503,0.60024,0.762175,20.0,1.58,0.7433,0.7625,loss,
249,2023-06-07 19:00:19,ADAUSDT,5m,short,1.95,0.3252,0.315035,0.33033,3.13,1.58,0.3177,0.3306,loss,
250,2023-06-07 19:00:27,AVAXUSDT,5m,short,3.2,14.07,13.823,14.146,1.76,0.54,13.98,14.15,loss,
251,2023-06-07 19:00:45,JOEUSDT,5m,short,6.34,0.4107,0.38315,0.414975,6.71,1.04,0.4055,0.4151,loss,
253,2023-06-07 19:10:38,LINAUSDT,5m,short,7.25,0.012486,0.0107076,0.0127273,14.24,1.93,0.012317,0.012751,loss,
254,2023-06-07 19:15:11,BNBUSDT,5m,short,3.37,255.7,241.07,259.975,5.72,1.67,255.3,260.5,loss,
255,2023-06-07 19:15:44,JOEUSDT,5m,short,8.47,0.4101,0.38312,0.413235,6.58,0.76,0.4055,0.4141,loss,
256,2023-06-07 19:30:28,SUSHIUSDT,5m,short,8.79,0.721,0.5768,0.73715,20.0,2.24,0.714,0.738,loss,
257,2023-06-07 19:35:29,ATOMUSDT,5m,short,5.38,9.521,8.98045,9.6198,5.68,1.04,9.339,9.629,loss,
258,2023-06-07 19:35:33,LINAUSDT,5m,short,27.81,0.012507,0.01070865,0.01257065,14.38,0.51,0.012317,0.012577,loss,
259,2023-06-07 19:55:35,LINAUSDT,5m,short,6.63,0.012432,0.01152285,0.0125669,7.31,1.09,0.012317,0.012577,loss,
261,2023-06-07 20:05:28,DYDXUSDT,5m,short,14.36,1.944,1.5697,1.96965,19.25,1.32,1.939,1.971,loss,
262,2023-06-07 20:15:33,SUSHIUSDT,5m,short,9.35,0.722,0.5776,0.7372,20.0,2.11,0.714,0.738,loss,
263,2023-06-07 20:15:42,FILUSDT,5m,short,7.29,4.137,3.79215,4.18355,8.34,1.13,4.132,4.185,loss,
264,2023-06-07 20:25:18,SOLUSDT,5m,short,17.99,18.69,14.3485,18.9275,23.23,1.27,18.6,18.93,loss,
265,2023-06-07 21:15:25,MATICUSDT,5m,long,5.41,0.7748,0.79988,0.77024,3.24,0.59,0.7777,0.7702,loss,
266,2023-06-07 21:35:40,EDUUSDT,5m,long,2.69,0.91782,0.9374945,0.9106095,2.14,0.79,0.94158,0.91409,win,
267,2023-06-07 21:50:21,OPUSDT,5m,short,2.19,1.394,1.375,1.40255,1.36,0.61,1.374,1.399,win,
268,2023-06-07 22:20:18,ADAUSDT,5m,short,2.2,0.3245,0.32089,0.326115,1.11,0.5,0.3204,0.3251,win,
269,2023-06-07 22:25:37,LINAUSDT,5m,long,2.4,0.012743,0.0129007,0.0126784,1.24,0.51,0.012751,0.012654,loss,
270,2023-06-07 23:15:28,DYDXUSDT,5m,short,3.35,1.956,1.90755,1.97025,2.48,0.73,1.931,1.979,loss,
271,2023-06-07 23:15:32,NEARUSDT,5m,short,5.66,1.412,1.34645,1.4234,4.64,0.81,1.4,1.424,loss,
272,2023-06-08 00:10:19,APTUSDT,5m,short,6.03,7.68,7.153605,7.76588,6.85,1.12,7.6275,7.7842,loss,
273,2023-06-08 00:10:25,DOGEUSDT,5m,short,10.56,0.06708,0.0633085,0.0674315,5.62,0.52,0.06687,0.06746,loss,
274,2023-06-08 00:10:33,ETCUSDT,5m,short,38.58,16.84,13.116,16.935,22.11,0.56,16.75,16.96,loss,
275,2023-06-08 00:10:42,FILUSDT,5m,short,6.15,4.059,3.56025,4.1388,12.29,1.97,4.05,4.143,loss,
276,2023-06-08 00:55:12,ARBUSDT,5m,short,15.57,1.1196,0.89568,1.133755,20.0,1.26,1.1159,1.1338,loss,
277,2023-06-08 00:55:14,BNBUSDT,5m,short,1.93,258.3,253.645,260.675,1.8,0.92,257.3,260.7,loss,
278,2023-06-08 00:55:23,MATICUSDT,5m,short,24.42,0.7622,0.613715,0.768185,19.48,0.79,0.7607,0.7688,loss,
279,2023-06-08 00:55:29,ETCUSDT,5m,short,17.27,16.78,13.113,16.989,21.85,1.25,16.75,16.99,loss,
280,2023-06-08 00:55:31,SUSHIUSDT,5m,short,16.53,0.718,0.5744,0.72655,20.0,1.19,0.714,0.731,loss,
281,2023-06-08 01:00:06,BTCUSDT,5m,short,2.43,26156.0,25749.59,26320.4925,1.55,0.63,26125.01,26448.37,loss,
282,2023-06-08 01:00:16,ADAUSDT,5m,short,2.28,0.3196,0.314755,0.32169,1.52,0.65,0.3193,0.3269,loss,
283,2023-06-08 01:00:20,SOLUSDT,5m,short,11.86,18.58,14.343,18.9315,22.8,1.89,18.54,18.98,loss,
284,2023-06-08 01:00:25,AVAXUSDT,5m,short,15.42,13.97,12.184,14.084,12.78,0.82,13.85,14.1,loss,
285,2023-06-08 01:00:26,MAGICUSDT,5m,short,1.88,0.8475,0.82052,0.861655,3.18,1.67,0.847,0.8619,loss,
286,2023-06-08 01:00:27,DYDXUSDT,5m,short,12.16,1.933,1.56915,1.96245,18.82,1.52,1.933,1.979,loss,
287,2023-06-08 01:00:37,LUNAUSDT,5m,short,23.83,0.7362,0.58896,0.74228,20.0,0.83,0.7362,0.7478,loss,
288,2023-06-08 01:00:41,PEPEUSDT,5m,short,4.43,1.05e-06,9.645e-07,1.069e-06,8.14,1.81,1.05e-06,1.07e-06,loss,
289,2023-06-08 10:15:20,OPUSDT,5m,long,3.01,1.371,1.41755,1.3558,3.4,1.11,1.377,1.355,loss,
290,2023-06-08 10:25:20,APTUSDT,5m,long,3.9,7.7141,8.04432,7.630785,4.28,1.08,7.8187,7.6165,loss,
291,2023-06-08 11:15:12,ARBUSDT,5m,short,2.31,1.127,1.10515,1.13631,1.94,0.83,1.1229,1.1393,loss,
292,2023-06-08 11:15:25,MAGICUSDT,5m,short,2.06,0.8569,0.846735,0.861745,1.19,0.57,0.855,0.8618,loss,
293,2023-06-08 12:35:33,SUIUSDT,5m,short,9.45,0.7387,0.59096,0.75409,20.0,2.08,0.7216,0.7547,loss,
294,2023-06-08 12:50:23,OPUSDT,5m,short,3.57,1.362,1.33445,1.3696,2.02,0.56,1.355,1.371,loss,
295,2023-06-08 13:05:42,JOEUSDT,5m,short,1.97,0.4072,0.40112,0.41024,1.49,0.75,0.4066,0.4104,loss,
296,2023-06-08 13:45:25,AVAXUSDT,5m,long,1.85,13.94,14.0825,13.864,1.02,0.55,14.1,13.87,win,
297,2023-06-08 14:00:23,MAGICUSDT,5m,long,2.63,0.8729,0.886865,0.867675,1.6,0.6,0.8736,0.8673,loss,
298,2023-06-08 14:00:25,DYDXUSDT,5m,long,1.8,2.053,2.08435,2.0359,1.53,0.83,2.056,2.035,loss,
299,2023-06-08 14:00:37,SUIUSDT,5m,long,2.61,0.7425,0.779075,0.728725,4.93,1.86,0.7595,0.7285,loss,
300,2023-06-08 14:40:15,BNBUSDT,5m,long,5.18,264.8,274.3,262.995,3.59,0.68,267.5,262.7,loss,
301,2023-06-08 14:45:39,SUIUSDT,5m,long,11.03,0.7452,0.813315,0.73912,9.14,0.82,0.7595,0.738,loss,
302,2023-06-08 15:25:10,LUNCUSDT,5m,long,3.07,0.0001004,0.0001079525,9.79775e-05,7.52,2.41,0.00010245,9.765e-05,loss,
303,2023-06-08 15:35:36,LUNAUSDT,5m,long,1.93,0.7817,0.79253,0.77619,1.39,0.7,0.7819,0.7759,loss,
304,2023-06-08 15:40:40,SUIUSDT,5m,long,10.06,0.7464,0.813375,0.739845,8.97,0.88,0.7595,0.738,loss,
305,2023-06-08 15:40:44,EDUUSDT,5m,long,2.71,0.95752,0.9772135,0.950376,2.06,0.75,0.97199,0.94962,loss,
306,2023-06-08 15:50:21,OPUSDT,5m,long,2.36,1.403,1.4258,1.3935,1.63,0.68,1.412,1.392,loss,
307,2023-06-08 15:50:26,MAGICUSDT,5m,long,2.51,0.8751,0.886975,0.870445,1.36,0.53,0.8784,0.8687,loss,
308,2023-06-08 15:55:23,DOGEUSDT,5m,long,2.02,0.06836,0.0694335,0.0678375,1.57,0.76,0.0685,0.06782,loss,
309,2023-06-08 17:35:12,BNBUSDT,5m,long,3.69,265.7,275.675,263.04,3.75,1.0,267.1,263.0,loss,
310,2023-06-08 17:35:15,ADAUSDT,5m,long,2.68,0.3292,0.336705,0.326445,2.28,0.84,0.3308,0.3264,loss,
311,2023-06-08 17:35:26,DYDXUSDT,5m,long,2.51,2.013,2.0567,1.9959,2.17,0.85,2.025,1.995,loss,
312,2023-06-08 17:40:26,DYDXUSDT,5m,long,2.4,2.02,2.05705,2.0048,1.83,0.75,2.025,2.004,loss,
313,2023-06-08 18:45:43,JOEUSDT,5m,long,2.07,0.421,0.426985,0.41815,1.42,0.68,0.4217,0.4176,loss,
314,2023-06-08 18:55:29,DYDXUSDT,5m,long,4.62,2.013,2.07095,2.00065,2.88,0.61,2.02,1.998,loss,
315,2023-06-08 18:55:46,JOEUSDT,5m,long,2.07,0.421,0.426985,0.41815,1.42,0.68,0.4215,0.4176,loss,
316,2023-06-08 19:05:39,EDUUSDT,5m,short,3.1,0.95238,0.924412,0.961272,2.94,0.93,0.92305,0.95522,win,
317,2023-06-08 19:10:13,ADAUSDT,5m,short,4.04,0.3272,0.316275,0.32986,3.34,0.81,0.3161,0.3282,win,
318,2023-06-08 19:10:23,MAGICUSDT,5m,short,2.84,0.8719,0.847485,0.880355,2.8,0.97,0.8469,0.8757,win,
319,2023-06-08 19:10:42,JOEUSDT,5m,short,3.82,0.417,0.407785,0.419375,2.21,0.57,0.4075,0.4191,win,
320,2023-06-08 19:15:36,LUNAUSDT,5m,long,1.99,0.7816,0.792525,0.776185,1.4,0.69,0.7843,0.7755,loss,
321,2023-06-08 19:35:24,MAGICUSDT,5m,short,1.85,0.8688,0.84733,0.8802,2.47,1.31,0.8469,0.8757,win,
322,2023-06-08 19:45:14,ADAUSDT,5m,short,2.61,0.3246,0.318045,0.32707,2.02,0.76,0.3175,0.3258,win,
323,2023-06-08 19:55:34,SUIUSDT,5m,short,23.48,0.7254,0.58032,0.73148,20.0,0.84,0.715,0.7322,loss,
324,2023-06-08 20:10:36,ATOMUSDT,5m,short,5.82,9.39,8.9739,9.4603,4.43,0.75,9.385,9.462,loss,
325,2023-06-08 20:55:34,LINAUSDT,5m,long,3.96,0.011979,0.0122849,0.011903,2.55,0.63,0.012343,0.011979,win,
326,2023-06-08 21:30:37,SUIUSDT,5m,long,2.69,0.7234,0.73822,0.717985,2.05,0.75,0.7396,0.7216,win,
327,2023-06-08 22:20:40,LUNAUSDT,5m,long,2.04,0.7648,0.773445,0.76062,1.13,0.55,0.7745,0.7626,win,
328,2023-06-08 23:05:23,MATICUSDT,5m,long,3.1,0.7811,0.799055,0.7754,2.3,0.73,0.7856,0.7753,loss,
329,2023-06-08 23:25:23,AVAXUSDT,5m,long,1.97,14.03,14.182,13.954,1.08,0.54,14.04,13.95,loss,
330,2023-06-08 23:35:19,SOLUSDT,5m,long,11.4,19.06,20.3805,18.946,6.93,0.6,19.11,18.94,loss,
331,2023-06-09 00:10:27,MAGICUSDT,5m,short,5.04,0.8697,0.840535,0.8754,3.35,0.66,0.8357,0.8745,win,
332,2023-06-09 01:20:30,NEARUSDT,5m,long,7.38,1.419,1.476,1.4114,4.02,0.54,1.42,1.411,loss,
333,2023-06-09 02:45:19,OPUSDT,5m,short,1.97,1.367,1.3461,1.37745,1.53,0.76,1.347,1.378,loss,
334,2023-06-09 03:10:34,LINAUSDT,5m,short,2.65,0.012381,0.01203805,0.0125083,2.77,1.03,0.012381,0.012526,loss,
335,2023-06-09 03:35:28,DYDXUSDT,5m,short,1.83,1.967,1.9423,1.9803,1.26,0.68,1.937,1.97,win,
336,2023-06-09 05:25:11,LUNCUSDT,5m,short,2.17,9.804e-05,9.63395e-05,9.88095e-05,1.73,0.78,9.617e-05,9.826e-05,win,
337,2023-06-09 05:25:16,ADAUSDT,5m,short,2.41,0.3189,0.31472,0.32061,1.31,0.54,0.3175,0.3208,loss,
338,2023-06-09 05:25:17,DOTUSDT,5m,short,7.03,4.977,4.69865,5.01595,5.59,0.78,4.972,5.016,loss,
339,2023-06-09 05:25:24,AVAXUSDT,5m,short,7.65,13.77,13.105,13.8555,4.83,0.62,13.75,13.86,loss,
340,2023-06-09 05:25:28,DYDXUSDT,5m,short,19.34,1.943,1.56965,1.962,19.22,0.98,1.929,1.963,loss,
341,2023-06-09 05:25:34,ATOMUSDT,5m,short,4.67,9.332,8.971,9.408,3.87,0.81,9.241,9.409,loss,
342,2023-06-09 05:25:37,LINAUSDT,5m,short,2.35,0.012369,0.01203745,0.0125077,2.68,1.12,0.012348,0.012526,loss,
343,2023-06-09 05:25:39,SUIUSDT,5m,short,22.79,0.7149,0.57192,0.721075,20.0,0.86,0.7109,0.7221,loss,
344,2023-06-09 05:25:41,FILUSDT,5m,short,15.59,4.025,3.55855,4.05445,11.59,0.73,4.02,4.056,loss,
345,2023-06-09 05:25:42,EDUUSDT,5m,short,1.99,0.92528,0.907002,0.934324,1.98,0.98,0.91571,0.93508,loss,
346,2023-06-09 05:40:14,LTCUSDT,5m,short,5.11,87.09,83.7365,87.736,3.85,0.74,87.02,87.78,loss,
347,2023-06-09 05:40:20,OPUSDT,5m,short,13.32,1.349,1.15615,1.36325,14.3,1.06,1.349,1.364,loss,
348,2023-06-09 05:40:23,AVAXUSDT,5m,short,10.89,13.75,12.173,13.8925,11.47,1.04,13.73,13.9,loss,
349,2023-06-09 05:40:26,DYDXUSDT,5m,short,17.09,1.932,1.5691,1.9529,18.78,1.08,1.929,1.954,loss,
350,2023-06-09 06:30:19,APTUSDT,5m,long,2.04,7.6277,7.763265,7.562245,1.78,0.86,7.7008,7.5537,loss,
351,2023-06-09 06:40:16,ADAUSDT,5m,long,2.31,0.3199,0.324365,0.318,1.4,0.59,0.3209,0.3179,loss,
352,2023-06-09 07:20:25,MATICUSDT,5m,long,1.87,0.788,0.7994,0.782015,1.45,0.76,0.7881,0.7819,loss,
353,2023-06-09 08:05:31,LINAUSDT,5m,long,5.49,0.012793,0.0138589,0.01260205,8.33,1.49,0.013111,0.012581,loss,
354,2023-06-09 08:10:35,SUIUSDT,5m,long,3.47,0.7397,0.778935,0.728585,5.3,1.5,0.7627,0.7265,loss,
355,2023-06-09 08:20:29,ATOMUSDT,5m,short,7.29,9.33,8.9709,9.37845,3.85,0.52,9.241,9.384,loss,
356,2023-06-09 09:15:26,MASKUSDT,5m,short,3.68,4.165,4.0016,4.2087,3.92,1.05,4.16,4.211,loss,
357,2023-06-09 10:10:33,ATOMUSDT,5m,short,5.94,9.29,8.9689,9.3432,3.46,0.57,9.241,9.347,loss,
358,2023-06-09 11:05:36,LINAUSDT,5m,short,1.83,0.012505,0.01231405,0.0126076,1.53,0.82,0.012444,0.01262,loss,
359,2023-06-09 11:26:07,EDUUSDT,5m,long,1.96,0.94377,0.9546475,0.9383075,1.15,0.58,0.9487,0.93777,loss,
360,2023-06-09 11:55:12,LUNCUSDT,5m,long,10.13,9.812e-05,0.000104086,9.75405e-05,6.08,0.59,9.833e-05,9.738e-05,loss,
361,2023-06-09 12:35:18,APTUSDT,5m,long,2.93,7.6853,8.04288,7.565125,4.65,1.56,7.7799,7.5601,loss,
362,2023-06-09 13:00:09,LUNCUSDT,5m,long,4.93,9.839e-05,0.0001040995,9.725e-05,5.8,1.16,0.00010162,8.684e-05,loss,
363,2023-06-09 14:45:10,LUNCUSDT,5m,long,7.2,9.811e-05,0.0001040855,9.7293e-05,6.09,0.83,0.00010162,8.684e-05,loss,
364,2023-06-09 14:50:19,SOLUSDT,5m,long,9.68,19.27,20.391,19.156,5.82,0.59,19.33,19.14,loss,
365,2023-06-09 15:05:31,NEARUSDT,5m,long,4.74,1.426,1.47635,1.41555,3.53,0.73,1.433,1.415,loss,
366,2023-06-09 15:30:26,AVAXUSDT,5m,long,4.59,14.11,14.509,14.0245,2.83,0.61,14.25,14.02,loss,
367,2023-06-09 15:30:30,MASKUSDT,5m,long,3.24,4.261,4.37975,4.2249,2.79,0.85,4.273,4.22,loss,
368,2023-06-09 15:55:19,OPUSDT,5m,long,2.17,1.395,1.4368,1.376,3.0,1.36,1.403,1.372,loss,
369,2023-06-09 16:00:44,PEPEUSDT,5m,long,2.3,1.2e-06,1.2665e-06,1.1715e-06,5.54,2.38,1.2e-06,1.17e-06,loss,
370,2023-06-09 16:15:24,MATICUSDT,5m,short,1.9,0.7759,0.76469,0.781695,1.44,0.75,0.7757,0.7829,loss,
371,2023-06-09 16:45:39,LINAUSDT,5m,short,3.82,0.012376,0.01186395,0.01250805,4.14,1.07,0.012267,0.012514,loss,
372,2023-06-09 17:10:19,SOLUSDT,5m,short,2.28,18.96,18.6085,19.112,1.85,0.8,18.6,19.09,win,
373,2023-06-09 17:10:33,GALAUSDT,5m,short,2.95,0.026,0.025601,0.026133,1.53,0.51,0.0256,0.02613,win,
374,2023-06-09 17:15:25,DYDXUSDT,5m,long,1.88,2.004,2.02395,1.99355,1.0,0.52,2.013,1.993,loss,
375,2023-06-09 17:40:35,GALAUSDT,5m,short,2.14,0.02595,0.0255985,0.0261115,1.35,0.62,0.02591,0.02613,loss,
376,2023-06-09 17:50:16,DOTUSDT,5m,short,4.57,5.03,4.9065,5.0566,2.46,0.53,4.344,5.056,win,
377,2023-06-09 17:50:38,LINAUSDT,5m,short,3.25,0.012289,0.0118596,0.01241915,3.49,1.06,0.012283,0.012421,loss,
378,2023-06-09 18:30:21,DOGEUSDT,5m,short,2.15,0.06929,0.0682735,0.0697555,1.47,0.67,0.06825,0.06936,win,
379,2023-06-09 18:35:15,ADAUSDT,5m,short,3.44,0.3144,0.307085,0.31649,2.33,0.66,0.3065,0.3154,win,
380,2023-06-09 18:50:15,ADAUSDT,5m,short,2.38,0.3137,0.30705,0.316455,2.12,0.88,0.3065,0.3137,win,
381,2023-06-09 18:55:21,SOLUSDT,5m,short,3.22,18.59,18.248,18.6945,1.84,0.56,18.49,18.72,loss,
382,2023-06-09 19:10:10,LUNCUSDT,5m,long,9.01,9.964e-05,0.000104162,9.9146e-05,4.54,0.5,0.00010149,9.906e-05,loss,
383,2023-06-09 19:55:15,ADAUSDT,5m,short,11.08,0.3081,0.26744,0.31171,13.2,1.17,0.2406,0.3088,win,
384,2023-06-09 20:05:17,ADAUSDT,5m,short,9.21,0.3074,0.267405,0.311675,13.01,1.39,0.2406,0.3088,win,
385,2023-06-09 20:05:25,MATICUSDT,5m,short,29.06,0.7565,0.61343,0.761345,18.91,0.64,0.585,0.7575,win,
386,2023-06-09 20:10:12,ARBUSDT,5m,short,3.44,1.1288,1.10524,1.135545,2.09,0.6,1.1268,1.1357,loss,
388,2023-06-09 20:15:22,MATICUSDT,5m,short,34.61,0.7536,0.613285,0.75759,18.62,0.53,0.585,0.7569,win,
389,2023-06-09 20:30:17,DOTUSDT,5m,short,1.82,5.005,4.9575,5.03065,0.95,0.51,4.957,5.015,win,
390,2023-06-09 20:50:18,ADAUSDT,5m,short,6.14,0.304,0.267235,0.30989,12.09,1.94,0.2406,0.3088,win,
391,2023-06-09 20:50:26,MATICUSDT,5m,short,35.53,0.7503,0.61312,0.7541,18.28,0.51,0.585,0.7522,win,
394,2023-06-09 22:50:21,OPUSDT,5m,short,7.24,1.33,1.1552,1.35375,13.14,1.79,1.085,1.338,win,
395,2023-06-09 22:50:42,EDUUSDT,5m,short,3.29,0.91923,0.896088,0.9261555,2.52,0.75,0.91602,0.92666,loss,
396,2023-06-09 23:00:19,APTUSDT,5m,short,22.06,7.2912,5.289455,7.3805,27.45,1.22,7.2722,7.3889,loss,
397,2023-06-09 23:00:29,MAGICUSDT,5m,short,2.78,0.8342,0.78138,0.852915,6.33,2.24,0.8337,0.853,loss,
398,2023-06-09 23:10:10,TRXUSDT,5m,short,2.2,0.07218,0.0675535,0.074251,6.41,2.87,0.06679,0.07246,win,
399,2023-06-09 23:10:18,DOTUSDT,5m,short,5.58,4.939,4.69675,4.98175,4.9,0.87,4.938,4.982,loss,
400,2023-06-09 23:10:28,MASKUSDT,5m,short,3.4,4.066,3.96435,4.09545,2.5,0.72,4.062,4.096,loss,
401,2023-06-09 23:10:44,JOEUSDT,5m,short,5.99,0.4057,0.39183,0.40798,3.42,0.56,0.4053,0.4082,loss,
402,2023-06-09 23:25:15,ADAUSDT,5m,long,4.75,0.302,0.30979,0.300385,2.58,0.53,0.3029,0.3003,loss,
403,2023-06-09 23:40:40,JOEUSDT,5m,short,3.97,0.4048,0.391785,0.40803,3.22,0.8,0.3326,0.4079,win,
404,2023-06-09 23:45:11,TRXUSDT,5m,short,3.46,0.07132,0.0675105,0.072403,5.34,1.52,0.06679,0.07231,win,
405,2023-06-10 00:05:20,OPUSDT,5m,long,2.79,1.337,1.3693,1.3256,2.42,0.85,1.338,1.325,loss,
406,2023-06-10 00:15:18,APTUSDT,5m,long,2.0,7.3865,7.46687,7.346885,1.09,0.54,7.4454,6.0065,loss,
407,2023-06-10 00:25:34,LINAUSDT,5m,long,3.25,0.012566,0.01308375,0.01240925,4.12,1.25,0.01282,0.009973,loss,
408,2023-06-10 00:25:35,SUIUSDT,5m,long,8.38,0.7393,0.778915,0.734645,5.36,0.63,0.7485,0.7345,loss,
409,2023-06-10 00:35:36,LINAUSDT,5m,long,2.79,0.012586,0.01308475,0.01241025,3.96,1.4,0.01282,0.009973,loss,
410,2023-06-10 01:15:23,MATICUSDT,5m,short,20.22,0.7333,0.61227,0.73919,16.5,0.8,0.585,0.734,win,
411,2023-06-10 01:20:14,ADAUSDT,5m,short,10.67,0.2989,0.26698,0.301845,10.68,0.99,0.2406,0.2989,win,
