deal_id,datetime,pair,timeframe,direction,profit_loss,entry_price,take_price,stop_price,take_dist_perc,stop_dist_perc,best_price,worst_price,best_price_perc,worst_price_perc,current_price,current_price_perc,status,finish_time,indicators
158,2023-06-06 18:20:25,DYDXUSDT,5m,short,2.84,1.954,1.90745,1.97015,2.38,0.83,1.952,1.975,0.1,1.07,NULL,NULL,loss,NULL,
159,2023-06-06 18:50:34,LINAUSDT,5m,long,2.11,0.014209,0.0146536,0.0140019,3.13,1.46,0.014708,0.014153,3.51,0.39,NULL,NULL,win,NULL,
160,2023-06-06 19:05:06,BTCUSDT,5m,long,3.16,26169.6,26911.9965,25938.0375,2.84,0.88,26959.99,26100.0,3.02,0.27,NULL,NULL,win,NULL,
161,2023-06-06 19:05:20,DOTUSDT,5m,long,3.14,5.097,5.2091,5.06185,2.2,0.69,5.214,5.084,2.3,0.26,NULL,NULL,win,NULL,
162,2023-06-06 19:05:34,ETCUSDT,5m,long,3.02,17.27,17.707,17.1275,2.53,0.83,17.68,17.08,2.37,1.1,NULL,NULL,loss,NULL,
163,2023-06-06 22:25:19,APTUSDT,5m,long,6.05,8.2181,8.511935,8.170315,3.58,0.58,8.3542,8.1703,1.66,0.58,NULL,NULL,loss,NULL,
164,2023-06-06 22:25:30,DYDXUSDT,5m,long,2.53,2.084,2.1182,2.0707,1.64,0.64,2.12,2.082,1.73,0.1,NULL,NULL,win,NULL,
165,2023-06-06 22:30:36,GALAUSDT,5m,long,3.79,0.02766,0.0283915,0.02747,2.64,0.69,0.02802,0.02746,1.3,0.72,NULL,NULL,loss,NULL,
166,2023-06-06 22:40:21,DOGEUSDT,5m,short,4.47,0.07082,0.0688345,0.071257,2.8,0.62,0.07073,0.07132,0.13,0.71,NULL,NULL,loss,NULL,
167,2023-06-06 22:40:44,PEPEUSDT,5m,long,4.92,1.21e-06,1.305e-06,1.191e-06,7.85,1.57,1.23e-06,1.19e-06,1.65,1.65,NULL,NULL,loss,NULL,
168,2023-06-06 22:45:21,OPUSDT,5m,long,7.63,1.488,1.5469,1.4804,3.96,0.51,1.499,1.48,0.74,0.54,NULL,NULL,loss,NULL,
169,2023-06-06 22:50:36,LUNAUSDT,5m,long,6.63,0.8109,0.85631,0.804155,5.6,0.83,0.8167,0.8039,0.72,0.86,NULL,NULL,loss,NULL,
170,2023-06-06 22:55:30,SUSHIUSDT,5m,long,12.4,0.77,0.82985,0.76525,7.77,0.62,0.77,0.765,0.0,0.65,NULL,NULL,loss,NULL,
171,2023-06-06 23:40:23,MAGICUSDT,5m,short,2.45,0.9246,0.886315,0.93999,4.14,1.66,0.9227,0.9407,0.21,1.74,NULL,NULL,loss,NULL,
172,2023-06-07 00:00:25,MATICUSDT,5m,short,3.14,0.8149,0.800935,0.81927,1.71,0.54,0.8117,0.8196,0.39,0.58,NULL,NULL,loss,NULL,
173,2023-06-07 00:10:23,DOGEUSDT,5m,short,2.86,0.07024,0.0688055,0.070734,2.04,0.7,0.06986,0.07078,0.54,0.77,NULL,NULL,loss,NULL,
174,2023-06-07 00:15:26,MAGICUSDT,5m,long,2.57,0.9309,0.949045,0.923965,1.95,0.74,0.9516,0.927,2.22,0.42,NULL,NULL,win,NULL,
175,2023-06-07 00:15:27,DYDXUSDT,5m,long,11.96,2.129,2.2791,2.11665,7.05,0.58,2.136,2.116,0.33,0.61,NULL,NULL,loss,NULL,
176,2023-06-07 00:35:21,MATICUSDT,5m,short,1.94,0.812,0.80079,0.8177,1.38,0.7,0.8117,0.8178,0.04,0.71,NULL,NULL,loss,NULL,
177,2023-06-07 00:40:11,LUNCUSDT,5m,short,2.63,9.692e-05,9.32625e-05,9.8288e-05,3.77,1.41,9.649e-05,9.831e-05,0.44,1.43,NULL,NULL,loss,NULL,
178,2023-06-07 00:50:35,GALAUSDT,5m,long,3.15,0.0276,0.028056,0.0274575,1.65,0.52,0.02777,0.02743,0.62,0.62,NULL,NULL,loss,NULL,
179,2023-06-07 00:55:24,MAGICUSDT,5m,long,1.97,0.9348,0.94924,0.92758,1.54,0.77,0.9516,0.9318,1.8,0.32,NULL,NULL,win,NULL,
180,2023-06-07 00:55:29,NEARUSDT,5m,long,2.26,1.528,1.54985,1.5185,1.43,0.62,1.54,1.504,0.79,1.57,NULL,NULL,loss,NULL,
181,2023-06-07 01:05:33,LINAUSDT,5m,long,2.58,0.014475,0.0147087,0.0143857,1.61,0.62,0.014725,0.014452,1.73,0.16,NULL,NULL,win,NULL,
182,2023-06-07 01:25:11,LUNCUSDT,5m,short,2.85,9.654e-05,9.32435e-05,9.768e-05,3.41,1.18,9.649e-05,9.774e-05,0.05,1.24,NULL,NULL,loss,NULL,
183,2023-06-07 01:45:26,DYDXUSDT,5m,long,12.97,2.134,2.4095,2.1131,12.91,0.98,2.147,2.111,0.61,1.08,NULL,NULL,loss,NULL,
184,2023-06-07 01:55:12,LUNCUSDT,5m,long,5.5,9.892e-05,0.000104126,9.7989e-05,5.26,0.94,9.943e-05,9.792e-05,0.52,1.01,NULL,NULL,loss,NULL,
185,2023-06-07 01:55:28,DYDXUSDT,5m,long,14.55,2.143,2.40995,2.12495,12.46,0.84,2.147,2.121,0.19,1.03,NULL,NULL,loss,NULL,
186,2023-06-07 03:20:21,DOGEUSDT,5m,short,2.33,0.06982,0.0687845,0.070257,1.48,0.63,0.06878,0.07011,1.49,0.42,NULL,NULL,win,NULL,
187,2023-06-07 03:20:34,SUIUSDT,5m,short,4.34,0.8171,0.753355,0.83154,7.8,1.77,0.7489,0.8213,8.35,0.51,NULL,NULL,win,NULL,
188,2023-06-07 09:40:36,LINAUSDT,5m,short,4.04,0.013913,0.01337815,0.01404315,3.84,0.94,0.013176,0.013982,5.3,0.5,NULL,NULL,win,NULL,
189,2023-06-07 09:50:15,ADAUSDT,5m,short,2.39,0.3438,0.336865,0.34665,2.02,0.83,0.3363,0.344,2.18,0.06,NULL,NULL,win,NULL,
190,2023-06-07 10:15:31,GALAUSDT,5m,short,6.17,0.02687,0.025977,0.0270125,3.32,0.53,0.02685,0.02702,0.07,0.56,NULL,NULL,loss,NULL,
191,2023-06-07 10:15:34,SUIUSDT,5m,short,5.3,0.7823,0.751615,0.788,3.92,0.73,0.7814,0.7882,0.12,0.75,NULL,NULL,loss,NULL,
192,2023-06-07 11:30:37,LUNAUSDT,5m,long,4.97,0.7895,0.816385,0.78418,3.41,0.67,0.8096,0.7839,2.55,0.71,NULL,NULL,loss,NULL,
193,2023-06-07 11:40:23,OPUSDT,5m,long,2.85,1.452,1.47955,1.4425,1.9,0.65,1.454,1.44,0.14,0.83,NULL,NULL,loss,NULL,
194,2023-06-07 12:00:40,LINAUSDT,5m,short,19.9,0.01372,0.01158725,0.01382545,15.54,0.77,0.009973,0.01372,27.31,0.0,NULL,NULL,win,NULL,
195,2023-06-07 12:05:13,LTCUSDT,5m,long,2.15,90.54,91.5375,90.084,1.1,0.5,90.56,90.07,0.02,0.52,NULL,NULL,loss,NULL,
196,2023-06-07 12:10:08,ETHUSDT,5m,short,2.13,1872.13,1848.209,1883.1785,1.28,0.59,1846.67,1873.21,1.36,0.06,NULL,NULL,win,NULL,
197,2023-06-07 12:20:33,GALAUSDT,5m,short,3.2,0.02684,0.0259755,0.027106,3.22,0.99,0.02597,0.02691,3.24,0.26,NULL,NULL,win,NULL,
198,2023-06-07 12:50:12,ARBUSDT,5m,short,2.29,1.1553,1.12946,1.166415,2.24,0.96,1.1341,1.1675,1.84,1.06,NULL,NULL,loss,NULL,
199,2023-06-07 12:50:24,OPUSDT,5m,short,2.31,1.399,1.3477,1.42085,3.67,1.56,1.355,1.424,3.15,1.79,NULL,NULL,loss,NULL,
200,2023-06-07 12:50:39,GALAUSDT,5m,short,1.94,0.02666,0.0259665,0.0270115,2.6,1.32,0.02589,0.02691,2.89,0.94,NULL,NULL,win,NULL,
201,2023-06-07 12:50:42,SUIUSDT,5m,short,4.58,0.7781,0.75644,0.782755,2.78,0.6,0.7602,0.7859,2.3,1.0,NULL,NULL,loss,NULL,
202,2023-06-07 12:55:46,JOEUSDT,5m,short,2.5,0.4302,0.42393,0.43267,1.46,0.57,0.4231,0.4302,1.65,0.0,NULL,NULL,win,NULL,
203,2023-06-07 13:00:12,BNBUSDT,5m,short,8.78,272.4,241.905,275.82,11.19,1.26,268.4,276.1,1.47,1.36,NULL,NULL,loss,NULL,
204,2023-06-07 13:00:18,APTUSDT,5m,short,2.39,7.9348,7.63251,8.059345,3.81,1.57,7.6275,8.0556,3.87,1.52,NULL,NULL,win,NULL,
205,2023-06-07 13:00:40,LUNAUSDT,5m,short,2.95,0.7695,0.750975,0.775675,2.41,0.8,0.7582,0.7759,1.47,0.83,NULL,NULL,loss,NULL,
206,2023-06-07 13:05:15,ADAUSDT,5m,short,4.44,0.336,0.316715,0.340275,5.74,1.27,0.3161,0.3402,5.92,1.25,NULL,NULL,win,NULL,
207,2023-06-07 13:05:23,MATICUSDT,5m,short,11.34,0.7856,0.614885,0.80042,21.73,1.89,0.585,0.8,25.53,1.83,NULL,NULL,win,NULL,
208,2023-06-07 13:05:30,ETCUSDT,5m,short,1.85,17.05,16.6225,17.278,2.51,1.34,17.04,17.28,0.06,1.35,NULL,NULL,loss,NULL,
209,2023-06-07 13:05:44,EDUUSDT,5m,short,3.17,0.95254,0.92442,0.96128,2.95,0.92,0.95244,0.96218,0.01,1.01,NULL,NULL,loss,NULL,
210,2023-06-07 14:15:24,MAGICUSDT,5m,long,2.85,0.9004,0.916645,0.894795,1.8,0.62,0.9073,0.8932,0.77,0.8,NULL,NULL,loss,NULL,
211,2023-06-07 14:35:22,AVAXUSDT,5m,long,18.12,14.48,18.3275,14.271,26.57,1.44,14.48,14.27,0.0,1.45,NULL,NULL,loss,NULL,
212,2023-06-07 14:35:26,DYDXUSDT,5m,long,2.95,2.046,2.07735,2.03555,1.53,0.51,2.047,2.034,0.05,0.59,NULL,NULL,loss,NULL,
213,2023-06-07 14:50:35,LINAUSDT,5m,short,9.17,0.01305,0.01155375,0.01321055,11.47,1.23,0.009973,0.013111,23.58,0.47,NULL,NULL,win,NULL,
214,2023-06-07 15:10:09,TRXUSDT,5m,short,1.81,0.07717,0.0764195,0.0775785,0.97,0.53,0.07711,0.07758,0.08,0.53,NULL,NULL,loss,NULL,
215,2023-06-07 15:10:24,AVAXUSDT,5m,short,1.97,14.42,14.268,14.496,1.05,0.53,14.24,14.43,1.25,0.07,NULL,NULL,win,NULL,
216,2023-06-07 15:20:33,LUNAUSDT,5m,short,3.02,0.7714,0.758005,0.77577,1.74,0.57,0.7706,0.7771,0.1,0.74,NULL,NULL,loss,NULL,
217,2023-06-07 15:20:40,JOEUSDT,5m,short,3.16,0.4299,0.42135,0.43256,1.99,0.62,0.4199,0.4302,2.33,0.07,NULL,NULL,win,NULL,
218,2023-06-07 16:05:45,EDUUSDT,5m,short,5.66,0.9517,0.924378,0.95645,2.87,0.5,0.92077,0.9517,3.25,0.0,NULL,NULL,win,NULL,
219,2023-06-07 16:10:25,MAGICUSDT,5m,short,1.92,0.8917,0.881155,0.897115,1.18,0.61,0.8809,0.893,1.21,0.15,NULL,NULL,win,NULL,
220,2023-06-07 16:10:38,SUIUSDT,5m,short,19.21,0.7788,0.62304,0.78678,20.0,1.02,0.5836,0.7858,25.06,0.9,NULL,NULL,win,NULL,
221,2023-06-07 16:30:36,LUNAUSDT,5m,short,2.69,0.7704,0.757955,0.77496,1.62,0.59,0.757,0.7735,1.74,0.4,NULL,NULL,win,NULL,
222,2023-06-07 16:40:18,SOLUSDT,5m,short,5.07,19.69,18.7115,19.88,4.97,0.96,18.71,19.75,4.98,0.3,NULL,NULL,win,NULL,
223,2023-06-07 16:40:26,DYDXUSDT,5m,short,1.88,2.0,1.98005,2.01045,1.0,0.52,1.973,2.001,1.35,0.05,NULL,NULL,win,NULL,
224,2023-06-07 16:45:22,DOGEUSDT,5m,short,5.79,0.0677,0.0633395,0.068441,6.44,1.09,0.06668,0.0685,1.51,1.18,NULL,NULL,loss,NULL,
225,2023-06-07 16:45:37,SUIUSDT,5m,short,16.41,0.776,0.6208,0.78531,20.0,1.2,0.5836,0.7824,24.79,0.82,NULL,NULL,win,NULL,
226,2023-06-07 16:50:26,DYDXUSDT,5m,short,2.33,1.972,1.9473,1.98245,1.25,0.53,1.969,1.983,0.15,0.56,NULL,NULL,loss,NULL,
227,2023-06-07 17:15:13,BNBUSDT,5m,short,6.66,266.0,241.585,269.61,9.18,1.36,236.1,267.5,11.24,0.56,NULL,NULL,win,NULL,
228,2023-06-07 17:15:31,SUSHIUSDT,5m,short,2.95,0.736,0.72175,0.74075,1.94,0.65,0.72,0.738,2.17,0.27,NULL,NULL,win,NULL,
229,2023-06-07 17:25:11,ARBUSDT,5m,short,2.51,1.141,1.10585,1.154775,3.08,1.21,1.0161,1.154,10.95,1.14,NULL,NULL,win,NULL,
230,2023-06-07 17:25:33,GALAUSDT,5m,short,2.64,0.02615,0.0255895,0.026359,2.14,0.8,0.02562,0.02637,2.03,0.84,NULL,NULL,loss,NULL,
232,2023-06-07 17:35:25,MAGICUSDT,5m,short,3.42,0.867,0.821495,0.88011,5.25,1.51,0.847,0.8806,2.31,1.57,NULL,NULL,loss,NULL,
233,2023-06-07 17:35:27,MASKUSDT,5m,short,6.67,4.05,3.90845,4.0709,3.5,0.52,4.02,4.074,0.74,0.59,NULL,NULL,loss,NULL,
234,2023-06-07 17:35:30,NEARUSDT,5m,short,4.08,1.426,1.34715,1.445,5.53,1.33,1.229,1.444,13.81,1.26,NULL,NULL,win,NULL,
235,2023-06-07 17:35:32,ATOMUSDT,5m,short,8.0,9.724,8.9906,9.81425,7.54,0.93,7.847,9.743,19.3,0.2,NULL,NULL,win,NULL,
236,2023-06-07 17:35:36,LUNAUSDT,5m,short,8.88,0.7456,0.59648,0.76213,20.0,2.22,0.7335,0.7647,1.62,2.56,NULL,NULL,loss,NULL,
237,2023-06-07 17:35:39,EDUUSDT,5m,short,10.75,0.91576,0.732608,0.9325275,20.0,1.83,0.89487,0.93349,2.28,1.94,NULL,NULL,loss,NULL,
238,2023-06-07 17:40:21,DOGEUSDT,5m,short,5.04,0.06695,0.063302,0.0676625,5.45,1.06,0.06672,0.06767,0.34,1.08,NULL,NULL,loss,NULL,
239,2023-06-07 17:40:37,SUIUSDT,5m,short,8.96,0.7522,0.60176,0.76873,20.0,2.2,0.5836,0.7651,22.41,1.71,NULL,NULL,win,NULL,
240,2023-06-07 17:50:31,MASKUSDT,5m,short,3.44,4.034,3.90765,4.0701,3.13,0.89,4.027,4.074,0.17,0.99,NULL,NULL,loss,NULL,
241,2023-06-07 17:50:34,NEARUSDT,5m,short,3.84,1.425,1.3471,1.44495,5.47,1.4,1.229,1.444,13.75,1.33,NULL,NULL,win,NULL,
242,2023-06-07 17:50:42,EDUUSDT,5m,short,8.47,0.91113,0.728904,0.932296,20.0,2.32,0.89487,0.93349,1.78,2.45,NULL,NULL,loss,NULL,
243,2023-06-07 18:35:19,APTUSDT,5m,long,103.09,7.8634,14.24227,7.802505,81.12,0.77,7.875,7.7934,0.15,0.89,NULL,NULL,loss,NULL,
244,2023-06-07 18:40:33,ATOMUSDT,5m,short,7.76,9.654,8.9871,9.73855,6.91,0.88,7.847,9.654,18.72,0.0,NULL,NULL,win,NULL,
245,2023-06-07 18:45:11,ARBUSDT,5m,short,4.95,1.1357,1.105585,1.141685,2.65,0.53,1.1248,1.142,0.96,0.55,NULL,NULL,loss,NULL,
246,2023-06-07 18:45:15,ADAUSDT,5m,short,2.62,0.3262,0.315085,0.33038,3.41,1.28,0.3177,0.3306,2.61,1.35,NULL,NULL,loss,NULL,
247,2023-06-07 18:45:34,LINAUSDT,5m,short,5.54,0.012586,0.0107126,0.0129185,14.88,2.64,0.011837,0.013035,5.95,3.57,NULL,NULL,loss,NULL,
248,2023-06-07 18:45:35,SUIUSDT,5m,short,12.44,0.7503,0.60024,0.762175,20.0,1.58,0.7433,0.7625,0.93,1.63,NULL,NULL,loss,NULL,
249,2023-06-07 19:00:19,ADAUSDT,5m,short,1.95,0.3252,0.315035,0.33033,3.13,1.58,0.3177,0.3306,2.31,1.66,NULL,NULL,loss,NULL,
250,2023-06-07 19:00:27,AVAXUSDT,5m,short,3.2,14.07,13.823,14.146,1.76,0.54,13.98,14.15,0.64,0.57,NULL,NULL,loss,NULL,
251,2023-06-07 19:00:45,JOEUSDT,5m,short,6.34,0.4107,0.38315,0.414975,6.71,1.04,0.4055,0.4151,1.27,1.07,NULL,NULL,loss,NULL,
252,2023-06-07 19:10:20,SOLUSDT,5m,short,19.84,19.16,14.372,19.3975,24.99,1.24,14.32,19.37,25.26,1.1,14.64,23.59,win,2023-06-14 23:07:19,
253,2023-06-07 19:10:38,LINAUSDT,5m,short,7.25,0.012486,0.0107076,0.0127273,14.24,1.93,0.012317,0.012751,1.35,2.12,NULL,NULL,loss,NULL,
254,2023-06-07 19:15:11,BNBUSDT,5m,short,3.37,255.7,241.07,259.975,5.72,1.67,255.3,260.5,0.16,1.88,NULL,NULL,loss,NULL,
255,2023-06-07 19:15:44,JOEUSDT,5m,short,8.47,0.4101,0.38312,0.413235,6.58,0.76,0.4055,0.4141,1.12,0.98,NULL,NULL,loss,NULL,
256,2023-06-07 19:30:28,SUSHIUSDT,5m,short,8.79,0.721,0.5768,0.73715,20.0,2.24,0.714,0.738,0.97,2.36,NULL,NULL,loss,NULL,
257,2023-06-07 19:35:29,ATOMUSDT,5m,short,5.38,9.521,8.98045,9.6198,5.68,1.04,9.339,9.629,1.91,1.13,NULL,NULL,loss,NULL,
258,2023-06-07 19:35:33,LINAUSDT,5m,short,27.81,0.012507,0.01070865,0.01257065,14.38,0.51,0.012317,0.012577,1.52,0.56,NULL,NULL,loss,NULL,
259,2023-06-07 19:55:35,LINAUSDT,5m,short,6.63,0.012432,0.01152285,0.0125669,7.31,1.09,0.012317,0.012577,0.93,1.17,NULL,NULL,loss,NULL,
260,2023-06-07 20:05:21,SOLUSDT,5m,short,6.98,18.87,14.3575,19.5065,23.91,3.37,14.32,19.37,24.11,2.65,14.64,22.42,win,2023-06-14 23:07:20,
261,2023-06-07 20:05:28,DYDXUSDT,5m,short,14.36,1.944,1.5697,1.96965,19.25,1.32,1.939,1.971,0.26,1.39,NULL,NULL,loss,NULL,
262,2023-06-07 20:15:33,SUSHIUSDT,5m,short,9.35,0.722,0.5776,0.7372,20.0,2.11,0.714,0.738,1.11,2.22,NULL,NULL,loss,NULL,
263,2023-06-07 20:15:42,FILUSDT,5m,short,7.29,4.137,3.79215,4.18355,8.34,1.13,4.132,4.185,0.12,1.16,NULL,NULL,loss,NULL,
264,2023-06-07 20:25:18,SOLUSDT,5m,short,17.99,18.69,14.3485,18.9275,23.23,1.27,18.6,18.93,0.48,1.28,NULL,NULL,loss,NULL,
265,2023-06-07 21:15:25,MATICUSDT,5m,long,5.41,0.7748,0.79988,0.77024,3.24,0.59,0.7777,0.7702,0.37,0.59,NULL,NULL,loss,NULL,
266,2023-06-07 21:35:40,EDUUSDT,5m,long,2.69,0.91782,0.9374945,0.9106095,2.14,0.79,0.94158,0.91409,2.59,0.41,NULL,NULL,win,NULL,
267,2023-06-07 21:50:21,OPUSDT,5m,short,2.19,1.394,1.375,1.40255,1.36,0.61,1.374,1.399,1.43,0.36,NULL,NULL,win,NULL,
268,2023-06-07 22:20:18,ADAUSDT,5m,short,2.2,0.3245,0.32089,0.326115,1.11,0.5,0.3204,0.3251,1.26,0.18,NULL,NULL,win,NULL,
269,2023-06-07 22:25:37,LINAUSDT,5m,long,2.4,0.012743,0.0129007,0.0126784,1.24,0.51,0.012751,0.012654,0.06,0.7,NULL,NULL,loss,NULL,
270,2023-06-07 23:15:28,DYDXUSDT,5m,short,3.35,1.956,1.90755,1.97025,2.48,0.73,1.931,1.979,1.28,1.18,NULL,NULL,loss,NULL,
271,2023-06-07 23:15:32,NEARUSDT,5m,short,5.66,1.412,1.34645,1.4234,4.64,0.81,1.4,1.424,0.85,0.85,NULL,NULL,loss,NULL,
272,2023-06-08 00:10:19,APTUSDT,5m,short,6.03,7.68,7.153605,7.76588,6.85,1.12,7.6275,7.7842,0.68,1.36,NULL,NULL,loss,NULL,
273,2023-06-08 00:10:25,DOGEUSDT,5m,short,10.56,0.06708,0.0633085,0.0674315,5.62,0.52,0.06687,0.06746,0.31,0.57,NULL,NULL,loss,NULL,
274,2023-06-08 00:10:33,ETCUSDT,5m,short,38.58,16.84,13.116,16.935,22.11,0.56,16.75,16.96,0.53,0.71,NULL,NULL,loss,NULL,
275,2023-06-08 00:10:42,FILUSDT,5m,short,6.15,4.059,3.56025,4.1388,12.29,1.97,4.05,4.143,0.22,2.07,NULL,NULL,loss,NULL,
276,2023-06-08 00:55:12,ARBUSDT,5m,short,15.57,1.1196,0.89568,1.133755,20.0,1.26,1.1159,1.1338,0.33,1.27,NULL,NULL,loss,NULL,
277,2023-06-08 00:55:14,BNBUSDT,5m,short,1.93,258.3,253.645,260.675,1.8,0.92,257.3,260.7,0.39,0.93,NULL,NULL,loss,NULL,
278,2023-06-08 00:55:23,MATICUSDT,5m,short,24.42,0.7622,0.613715,0.768185,19.48,0.79,0.7607,0.7688,0.2,0.87,NULL,NULL,loss,NULL,
279,2023-06-08 00:55:29,ETCUSDT,5m,short,17.27,16.78,13.113,16.989,21.85,1.25,16.75,16.99,0.18,1.25,NULL,NULL,loss,NULL,
280,2023-06-08 00:55:31,SUSHIUSDT,5m,short,16.53,0.718,0.5744,0.72655,20.0,1.19,0.714,0.731,0.56,1.81,NULL,NULL,loss,NULL,
281,2023-06-08 01:00:06,BTCUSDT,5m,short,2.43,26156.0,25749.59,26320.4925,1.55,0.63,26125.01,26448.37,0.12,1.12,NULL,NULL,loss,NULL,
282,2023-06-08 01:00:16,ADAUSDT,5m,short,2.28,0.3196,0.314755,0.32169,1.52,0.65,0.3193,0.3269,0.09,2.28,NULL,NULL,loss,NULL,
283,2023-06-08 01:00:20,SOLUSDT,5m,short,11.86,18.58,14.343,18.9315,22.8,1.89,18.54,18.98,0.22,2.15,NULL,NULL,loss,NULL,
284,2023-06-08 01:00:25,AVAXUSDT,5m,short,15.42,13.97,12.184,14.084,12.78,0.82,13.85,14.1,0.86,0.93,NULL,NULL,loss,NULL,
285,2023-06-08 01:00:26,MAGICUSDT,5m,short,1.88,0.8475,0.82052,0.861655,3.18,1.67,0.847,0.8619,0.06,1.7,NULL,NULL,loss,NULL,
286,2023-06-08 01:00:27,DYDXUSDT,5m,short,12.16,1.933,1.56915,1.96245,18.82,1.52,1.933,1.979,0.0,2.38,NULL,NULL,loss,NULL,
287,2023-06-08 01:00:37,LUNAUSDT,5m,short,23.83,0.7362,0.58896,0.74228,20.0,0.83,0.7362,0.7478,0.0,1.58,NULL,NULL,loss,NULL,
288,2023-06-08 01:00:41,PEPEUSDT,5m,short,4.43,1.05e-06,9.645e-07,1.069e-06,8.14,1.81,1.05e-06,1.07e-06,0.0,1.9,NULL,NULL,loss,NULL,
289,2023-06-08 10:15:20,OPUSDT,5m,long,3.01,1.371,1.41755,1.3558,3.4,1.11,1.377,1.355,0.44,1.17,NULL,NULL,loss,NULL,
290,2023-06-08 10:25:20,APTUSDT,5m,long,3.9,7.7141,8.04432,7.630785,4.28,1.08,7.8187,7.6165,1.36,1.27,NULL,NULL,loss,NULL,
291,2023-06-08 11:15:12,ARBUSDT,5m,short,2.31,1.127,1.10515,1.13631,1.94,0.83,1.1229,1.1393,0.36,1.09,NULL,NULL,loss,NULL,
292,2023-06-08 11:15:25,MAGICUSDT,5m,short,2.06,0.8569,0.846735,0.861745,1.19,0.57,0.855,0.8618,0.22,0.57,NULL,NULL,loss,NULL,
293,2023-06-08 12:35:33,SUIUSDT,5m,short,9.45,0.7387,0.59096,0.75409,20.0,2.08,0.7216,0.7547,2.31,2.17,NULL,NULL,loss,NULL,
294,2023-06-08 12:50:23,OPUSDT,5m,short,3.57,1.362,1.33445,1.3696,2.02,0.56,1.355,1.371,0.51,0.66,NULL,NULL,loss,NULL,
295,2023-06-08 13:05:42,JOEUSDT,5m,short,1.97,0.4072,0.40112,0.41024,1.49,0.75,0.4066,0.4104,0.15,0.79,NULL,NULL,loss,NULL,
296,2023-06-08 13:45:25,AVAXUSDT,5m,long,1.85,13.94,14.0825,13.864,1.02,0.55,14.1,13.87,1.15,0.5,NULL,NULL,win,NULL,
297,2023-06-08 14:00:23,MAGICUSDT,5m,long,2.63,0.8729,0.886865,0.867675,1.6,0.6,0.8736,0.8673,0.08,0.64,NULL,NULL,loss,NULL,
298,2023-06-08 14:00:25,DYDXUSDT,5m,long,1.8,2.053,2.08435,2.0359,1.53,0.83,2.056,2.035,0.15,0.88,NULL,NULL,loss,NULL,
299,2023-06-08 14:00:37,SUIUSDT,5m,long,2.61,0.7425,0.779075,0.728725,4.93,1.86,0.7595,0.7285,2.29,1.89,NULL,NULL,loss,NULL,
300,2023-06-08 14:40:15,BNBUSDT,5m,long,5.18,264.8,274.3,262.995,3.59,0.68,267.5,262.7,1.02,0.79,NULL,NULL,loss,NULL,
301,2023-06-08 14:45:39,SUIUSDT,5m,long,11.03,0.7452,0.813315,0.73912,9.14,0.82,0.7595,0.738,1.92,0.97,NULL,NULL,loss,NULL,
302,2023-06-08 15:25:10,LUNCUSDT,5m,long,3.07,0.0001004,0.0001079525,9.79775e-05,7.52,2.41,0.00010245,9.765e-05,2.04,2.74,NULL,NULL,loss,NULL,
303,2023-06-08 15:35:36,LUNAUSDT,5m,long,1.93,0.7817,0.79253,0.77619,1.39,0.7,0.7819,0.7759,0.03,0.74,NULL,NULL,loss,NULL,
304,2023-06-08 15:40:40,SUIUSDT,5m,long,10.06,0.7464,0.813375,0.739845,8.97,0.88,0.7595,0.738,1.76,1.13,NULL,NULL,loss,NULL,
305,2023-06-08 15:40:44,EDUUSDT,5m,long,2.71,0.95752,0.9772135,0.950376,2.06,0.75,0.97199,0.94962,1.51,0.83,NULL,NULL,loss,NULL,
306,2023-06-08 15:50:21,OPUSDT,5m,long,2.36,1.403,1.4258,1.3935,1.63,0.68,1.412,1.392,0.64,0.78,NULL,NULL,loss,NULL,
307,2023-06-08 15:50:26,MAGICUSDT,5m,long,2.51,0.8751,0.886975,0.870445,1.36,0.53,0.8784,0.8687,0.38,0.73,NULL,NULL,loss,NULL,
308,2023-06-08 15:55:23,DOGEUSDT,5m,long,2.02,0.06836,0.0694335,0.0678375,1.57,0.76,0.0685,0.06782,0.2,0.79,NULL,NULL,loss,NULL,
309,2023-06-08 17:35:12,BNBUSDT,5m,long,3.69,265.7,275.675,263.04,3.75,1.0,267.1,263.0,0.53,1.02,NULL,NULL,loss,NULL,
310,2023-06-08 17:35:15,ADAUSDT,5m,long,2.68,0.3292,0.336705,0.326445,2.28,0.84,0.3308,0.3264,0.49,0.85,NULL,NULL,loss,NULL,
311,2023-06-08 17:35:26,DYDXUSDT,5m,long,2.51,2.013,2.0567,1.9959,2.17,0.85,2.025,1.995,0.6,0.89,NULL,NULL,loss,NULL,
312,2023-06-08 17:40:26,DYDXUSDT,5m,long,2.4,2.02,2.05705,2.0048,1.83,0.75,2.025,2.004,0.25,0.79,NULL,NULL,loss,NULL,
313,2023-06-08 18:45:43,JOEUSDT,5m,long,2.07,0.421,0.426985,0.41815,1.42,0.68,0.4217,0.4176,0.17,0.81,NULL,NULL,loss,NULL,
314,2023-06-08 18:55:29,DYDXUSDT,5m,long,4.62,2.013,2.07095,2.00065,2.88,0.61,2.02,1.998,0.35,0.75,NULL,NULL,loss,NULL,
315,2023-06-08 18:55:46,JOEUSDT,5m,long,2.07,0.421,0.426985,0.41815,1.42,0.68,0.4215,0.4176,0.12,0.81,NULL,NULL,loss,NULL,
